customer_id,age,gender,location,pages_viewed,time_spent_mins,product_views,cart_additions,cart_abandonment_rate,purchase_frequency,days_since_last_purchase,total_spending,payment_method,avg_review_rating,support_interactions,review_text,churn,rfm_recency,rfm_frequency,rfm_monetary,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_total_score,engagement_score,cart_conversion_rate,avg_order_value,support_burden,age_group,polarity,subjectivity,sentiment_label,sentiment_score,cluster,segment,pca1,pca2
CUST00979,39.0,0,6,6.0,64.27,69.0,12.0,0.557,0.0,825.0,8811.46,4,2.0,3.0,"Very disappointed, poor quality.",1.0,825.0,0.0,8811.46,4,1,5,10,0.2758,0.443,0.0,3.0,2,-0.6875,0.7875,Negative,0.1562,1,Churned 🔴,-0.38690045365866516,0.8736843192353034
CUST00980,43.0,1,4,125.0,7.56,5.0,31.0,0.682,15.0,346.0,2092.56,1,4.3,7.0,"Great product, very happy!",0.0,346.0,15.0,2092.56,2,3,2,7,0.3319,0.318,139.5,0.4375,2,0.9,0.875,Positive,0.95,1,Churned 🔴,-0.7055365086598175,-0.7114961029317843
CUST00981,43.0,0,6,33.0,3.59,41.0,2.0,0.699,6.0,8.0,7288.06,0,3.0,2.0,Customer support was useless.,0.0,8.0,6.0,7288.06,1,2,4,7,0.145,0.301,1214.68,0.2857,2,-0.5,0.2,Negative,0.25,1,Churned 🔴,-1.0206674699270275,0.8342026046070593
CUST00982,45.0,0,5,58.0,34.39,61.0,14.0,0.46,27.0,68.0,748.96,3,3.2,4.0,"It works, but nothing amazing.",0.0,68.0,27.0,748.96,1,5,1,7,0.3092,0.54,27.74,0.1429,2,0.6,0.9,Positive,0.8,0,At-Risk 🟡,-0.049872469584332675,-1.4163015592423454
CUST00983,40.0,0,3,177.0,17.43,55.0,26.0,0.435,19.0,537.0,13306.78,3,2.8,2.0,Average quality for the price.,0.0,537.0,19.0,13306.78,3,4,5,12,0.5035,0.565,700.36,0.1,2,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,1.8429655231474935,0.9210521437532799
CUST00984,31.0,0,2,145.0,47.78,28.0,26.0,0.186,5.0,759.0,2710.2,4,2.3,6.0,Complete waste of money.,1.0,759.0,5.0,2710.2,4,1,3,8,0.4382,0.814,542.04,1.0,1,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-1.1319990108086722,0.1040986865770593
CUST00985,41.0,0,2,110.0,59.29,41.0,29.0,0.384,21.0,569.0,1312.68,2,3.5,2.0,"It works, but nothing amazing.",0.0,569.0,21.0,1312.68,3,4,2,9,0.4379,0.616,62.51,0.0909,2,0.6,0.9,Positive,0.8,0,At-Risk 🟡,0.21161291121387238,-1.0094874860546386
CUST00986,19.0,1,3,42.0,56.12,9.0,5.0,0.991,24.0,109.0,7783.09,4,3.0,9.0,"It works, but nothing amazing.",0.0,109.0,24.0,7783.09,1,4,5,10,0.1708,0.009,324.3,0.36,0,0.6,0.9,Positive,0.8,0,At-Risk 🟡,1.140520012101808,-0.22890892721751713
CUST00987,62.0,1,1,94.0,11.26,29.0,24.0,0.27,17.0,491.0,14771.62,1,2.3,4.0,Never buying from here again.,0.0,491.0,17.0,14771.62,3,3,5,11,0.3102,0.73,868.92,0.2222,3,0.0,0.0,Neutral,0.5,2,Loyal 🟢,1.4475652423952883,1.2627875768108325
CUST00988,43.0,0,0,168.0,21.13,78.0,27.0,0.762,19.0,402.0,12510.17,5,3.8,0.0,"Product is okay, nothing special.",0.0,402.0,19.0,12510.17,2,4,5,11,0.5449,0.238,658.43,0.0,2,0.4286,0.5357,Positive,0.7143,0,At-Risk 🟡,1.565257211090051,0.7232115572726575
CUST00989,31.0,1,5,174.0,31.51,38.0,21.0,0.059,3.0,860.0,1358.64,2,2.1,3.0,"Terrible experience, won't return.",1.0,860.0,3.0,1358.64,4,1,2,7,0.462,0.941,452.88,0.75,1,-1.0,1.0,Negative,0.0,1,Churned 🔴,-1.6572763360881992,-0.029436052575236266
CUST00990,68.0,0,8,199.0,11.66,62.0,3.0,0.467,22.0,136.0,5573.83,0,3.6,5.0,"Product is okay, nothing special.",0.0,136.0,22.0,5573.83,1,4,4,9,0.4517,0.533,253.36,0.2174,3,0.4286,0.5357,Positive,0.7143,0,At-Risk 🟡,0.6005288259532006,-0.46152904093144115
CUST00991,24.0,1,9,198.0,1.26,54.0,14.0,0.058,15.0,941.0,3957.75,1,4.8,1.0,"Loved it, will buy again.",0.0,941.0,15.0,3957.75,5,3,3,11,0.4651,0.942,263.85,0.0625,0,0.7,0.8,Positive,0.85,0,At-Risk 🟡,0.6153263339469272,-0.28322276595584933
CUST00992,20.0,0,3,196.0,20.54,52.0,25.0,0.476,0.0,807.0,6456.82,0,3.9,5.0,Average quality for the price.,1.0,807.0,0.0,6456.82,4,1,4,9,0.5259,0.524,0.0,5.0,0,-0.15,0.4,Negative,0.425,1,Churned 🔴,-0.760206265564615,0.5049032654639688
CUST00993,64.0,0,3,129.0,1.0,34.0,17.0,0.028,20.0,633.0,3336.74,2,2.7,9.0,"Product is okay, nothing special.",1.0,633.0,20.0,3336.74,3,4,3,10,0.3324,0.972,166.84,0.4286,3,0.4286,0.5357,Positive,0.7143,0,At-Risk 🟡,0.48786962387135074,-0.5895816843476847
CUST00994,40.0,1,6,79.0,90.26,37.0,8.0,0.613,29.0,282.0,3172.16,0,4.0,6.0,Best purchase this year!,0.0,282.0,29.0,3172.16,2,5,3,10,0.3373,0.387,109.38,0.2,2,1.0,0.3,Positive,1.0,0,At-Risk 🟡,1.1769690500298318,-1.1135497971729356
CUST00995,63.0,1,0,95.0,47.79,49.0,3.0,0.587,26.0,346.0,10715.39,1,4.2,7.0,Excellent quality and fast delivery.,0.0,346.0,26.0,10715.39,2,5,5,12,0.3132,0.413,412.13,0.2593,3,0.6,0.8,Positive,0.8,0,At-Risk 🟡,2.124317712007767,0.1276388993883255
CUST00996,60.0,1,0,111.0,6.4,42.0,47.0,0.798,19.0,911.0,10249.66,1,2.3,2.0,"Terrible experience, won't return.",1.0,911.0,19.0,10249.66,5,4,5,14,0.4481,0.202,539.46,0.1,3,-1.0,1.0,Negative,0.0,0,At-Risk 🟡,2.1960686240016853,0.5338867655248627
CUST00997,64.0,0,8,97.0,10.17,14.0,49.0,0.583,1.0,287.0,7746.33,4,3.8,9.0,Average quality for the price.,1.0,287.0,1.0,7746.33,2,1,5,8,0.3831,0.417,7746.33,4.5,3,-0.15,0.4,Negative,0.425,2,Loyal 🟢,-1.3236521083474304,4.032275484492976
CUST00998,62.0,0,9,180.0,121.95,82.0,4.0,0.926,15.0,1067.0,6102.12,5,2.7,2.0,"Decent product, met basic needs.",1.0,1067.0,15.0,6102.12,5,3,4,12,0.6037,0.074,406.81,0.125,3,0.0833,0.3958,Neutral,0.5417,0,At-Risk 🟡,1.0869122561650493,0.06489298384642726
CUST00999,35.0,1,0,163.0,14.03,33.0,44.0,0.783,20.0,554.0,5671.71,2,4.3,4.0,Highly recommend this product.,1.0,554.0,20.0,5671.71,3,4,4,11,0.5057,0.217,283.59,0.1905,1,0.16,0.54,Positive,0.58,0,At-Risk 🟡,1.1167310159646988,-0.32613639873712646
CUST01000,55.0,0,7,119.0,45.94,98.0,5.0,0.133,8.0,842.0,289.11,3,2.2,2.0,Complete waste of money.,0.0,842.0,8.0,289.11,4,2,1,7,0.4541,0.867,36.14,0.2222,3,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-1.3742364664579427,-0.5755301189689034
CUST01001,52.0,1,5,69.0,17.76,92.0,11.0,0.265,14.0,164.0,6922.2,5,4.8,8.0,"Perfect, exactly what I needed.",0.0,164.0,14.0,6922.2,1,3,4,8,0.3558,0.735,494.44,0.5333,3,0.625,0.625,Positive,0.8125,1,Churned 🔴,-0.13870747598556973,0.12079356165448486
CUST01002,68.0,1,7,133.0,59.87,87.0,30.0,0.026,23.0,341.0,5082.0,3,3.3,6.0,"It works, but nothing amazing.",0.0,341.0,23.0,5082.0,2,4,4,10,0.5702,0.974,220.96,0.25,3,0.6,0.9,Positive,0.8,0,At-Risk 🟡,0.8996872645106095,-0.513978375066553
CUST01003,32.0,0,1,145.0,36.5,17.0,46.0,0.386,15.0,559.0,1800.63,0,2.4,4.0,"Not as described, very unhappy.",0.0,559.0,15.0,1800.63,3,3,2,8,0.482,0.614,120.04,0.25,1,-0.78,1.0,Negative,0.11,1,Churned 🔴,-0.4789447959078944,-0.6592380163951416
CUST01004,42.0,1,5,181.0,1.0,75.0,8.0,0.51,8.0,315.0,8576.81,3,2.7,4.0,"Product is okay, nothing special.",0.0,315.0,8.0,8576.81,2,2,5,9,0.4576,0.49,1072.1,0.4444,2,0.4286,0.5357,Positive,0.7143,1,Churned 🔴,-0.16457385457008689,0.9119876690235235
CUST01005,54.0,1,4,52.0,10.46,32.0,6.0,0.946,6.0,335.0,8932.28,3,2.4,0.0,Customer support was useless.,0.0,335.0,6.0,8932.28,2,2,5,9,0.18,0.054,1488.71,0.0,3,-0.5,0.2,Negative,0.25,2,Loyal 🟢,-0.31178865141553636,1.2151935311160849
CUST01006,45.0,1,5,142.0,24.49,79.0,28.0,0.522,9.0,874.0,13455.28,1,1.6,8.0,"Not as described, very unhappy.",1.0,874.0,9.0,13455.28,5,2,5,12,0.5159,0.478,1495.03,0.8,2,-0.78,1.0,Negative,0.11,2,Loyal 🟢,1.0945441469272825,1.7686126182197337
CUST01007,27.0,1,5,122.0,78.18,68.0,13.0,0.781,6.0,617.0,2709.5,1,1.3,1.0,"Terrible experience, won't return.",1.0,617.0,6.0,2709.5,3,2,3,8,0.4699,0.219,451.58,0.1429,1,-1.0,1.0,Negative,0.0,1,Churned 🔴,-1.0241966529686544,0.002111381416679248
CUST01008,56.0,1,8,29.0,3.23,39.0,19.0,0.268,29.0,130.0,4006.45,1,2.3,6.0,"Not as described, very unhappy.",0.0,130.0,29.0,4006.45,1,5,3,9,0.2025,0.732,138.15,0.2,3,-0.78,1.0,Negative,0.11,0,At-Risk 🟡,0.8396963540406835,-0.9581361445491734
CUST01009,34.0,1,7,136.0,27.58,94.0,47.0,0.153,29.0,1044.0,11819.87,3,2.8,6.0,"Decent product, met basic needs.",1.0,1044.0,29.0,11819.87,5,5,5,15,0.617,0.847,407.58,0.2,1,0.0833,0.3958,Neutral,0.5417,0,At-Risk 🟡,3.2712874109534615,0.27625302395818235
CUST01010,56.0,0,9,104.0,10.79,10.0,31.0,0.811,12.0,424.0,1904.85,0,2.4,1.0,"Not as described, very unhappy.",0.0,424.0,12.0,1904.85,2,3,2,7,0.3143,0.189,158.74,0.0769,3,-0.78,1.0,Negative,0.11,1,Churned 🔴,-0.9559450511308638,-0.5517224134218115
CUST01011,39.0,1,6,1.0,66.04,87.0,21.0,0.247,1.0,642.0,7963.95,2,1.1,7.0,Complete waste of money.,1.0,642.0,1.0,7963.95,3,1,5,9,0.3428,0.753,7963.95,3.5,2,-0.05,0.2,Neutral,0.475,2,Loyal 🟢,-1.1417262141119038,4.282465833725561
CUST01012,43.0,0,8,29.0,43.47,24.0,35.0,0.871,11.0,966.0,24120.74,4,3.3,7.0,Average quality for the price.,1.0,966.0,11.0,24120.74,5,2,5,12,0.2859,0.129,2192.79,0.5833,2,-0.15,0.4,Negative,0.425,2,Loyal 🟢,2.057103676179726,3.2161498264980612
CUST01013,61.0,1,5,164.0,13.85,58.0,43.0,0.17,12.0,145.0,5276.84,0,1.6,8.0,"Terrible experience, won't return.",0.0,145.0,12.0,5276.84,1,3,4,8,0.5535,0.83,439.74,0.6154,3,-1.0,1.0,Negative,0.0,1,Churned 🔴,-0.468143381457368,0.07302882402481546
CUST01014,42.0,1,6,179.0,5.49,69.0,17.0,0.852,2.0,477.0,20584.17,1,1.8,1.0,Never buying from here again.,1.0,477.0,2.0,20584.17,3,1,5,9,0.484,0.148,10292.08,0.3333,2,0.0,0.0,Neutral,0.5,2,Loyal 🟢,-0.09780976721232294,6.731066633436509
CUST01015,34.0,0,2,165.0,1.0,64.0,39.0,0.773,10.0,259.0,3626.41,0,1.5,0.0,Never buying from here again.,0.0,259.0,10.0,3626.41,2,2,3,7,0.5353,0.227,362.64,0.0,1,0.0,0.0,Neutral,0.5,1,Churned 🔴,-0.9497498278553584,-0.14450923467610666
CUST01016,30.0,2,6,69.0,29.12,19.0,48.0,0.611,25.0,857.0,830.59,2,3.1,8.0,"Product is okay, nothing special.",1.0,857.0,25.0,830.59,4,5,1,10,0.3704,0.389,33.22,0.3077,1,0.4286,0.5357,Positive,0.7143,0,At-Risk 🟡,0.7024919722508147,-1.2272934587716
CUST01017,37.0,1,3,53.0,15.63,8.0,24.0,0.85,7.0,809.0,965.47,5,1.4,2.0,Complete waste of money.,1.0,809.0,7.0,965.47,4,2,1,7,0.2114,0.15,137.92,0.25,2,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-1.4158773499521924,-0.4228856904820463
CUST01018,42.0,0,8,124.0,11.34,71.0,30.0,0.331,10.0,1003.0,6572.18,1,2.0,9.0,Product broke after one day.,1.0,1003.0,10.0,6572.18,5,2,4,11,0.4644,0.669,657.22,0.8182,2,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,0.36428908708252583,0.4922119820053226
CUST01019,21.0,0,8,180.0,127.01,40.0,34.0,0.166,17.0,1019.0,4.55,2,2.8,1.0,Average quality for the price.,0.0,1019.0,17.0,4.55,5,3,1,9,0.6451,0.834,0.27,0.0556,0,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,-0.14666137616637454,-0.9901436749130906
CUST01020,27.0,0,3,88.0,18.83,13.0,25.0,0.157,6.0,472.0,3411.105,5,1.7,9.0,Never buying from here again.,0.0,472.0,6.0,3411.105,3,2,3,8,0.2822,0.843,568.52,1.2857,1,0.0,0.0,Neutral,0.5,1,Churned 🔴,-1.0769085874275104,0.1805829456154025
CUST01021,20.0,0,2,83.0,41.57,27.0,3.0,0.27,11.0,87.0,820.08,4,2.8,1.0,Average quality for the price.,0.0,87.0,11.0,820.08,1,2,1,4,0.243,0.73,74.55,0.0833,0,-0.15,0.4,Negative,0.425,1,Churned 🔴,-2.0181225407037884,-0.7421557658968286
CUST01022,58.0,1,0,12.0,5.86,82.0,41.0,0.446,5.0,858.0,20792.36,0,2.4,1.0,Complete waste of money.,1.0,858.0,5.0,20792.36,4,1,5,10,0.355,0.554,4158.47,0.1667,3,-0.05,0.2,Neutral,0.475,2,Loyal 🟢,0.6890290552695512,3.9408902238497237
CUST01023,62.0,1,0,52.0,1.0,88.0,47.0,0.876,27.0,896.0,890.42,4,4.4,7.0,Highly recommend this product.,1.0,896.0,27.0,890.42,5,5,1,11,0.4454,0.124,32.98,0.25,3,0.16,0.54,Positive,0.58,0,At-Risk 🟡,1.2132283924937375,-1.3338003435620964
CUST01024,35.0,0,0,129.0,16.22,2.0,19.0,0.09,9.0,615.0,4019.99,3,4.2,2.0,"Loved it, will buy again.",0.0,615.0,9.0,4019.99,3,2,3,8,0.2946,0.91,446.67,0.2,1,0.7,0.8,Positive,0.85,1,Churned 🔴,-0.7189002543247583,-0.0008523576411096133
CUST01025,64.0,1,0,135.0,32.87,16.0,33.0,0.915,19.0,818.0,3411.105,0,5.0,0.0,Best purchase this year!,0.0,818.0,19.0,3411.105,4,4,3,11,0.4084,0.085,179.53,0.0,3,1.0,0.3,Positive,1.0,0,At-Risk 🟡,0.9072189963098203,-0.6275640147894282
CUST01026,53.0,0,7,145.0,21.19,14.0,11.0,0.925,26.0,300.0,8560.02,5,3.1,7.0,Average quality for the price.,0.0,300.0,26.0,8560.02,2,5,5,12,0.3171,0.075,329.23,0.2593,3,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,1.9517399497856236,-0.16311016571582101
CUST01027,64.0,1,3,127.0,66.35,17.0,15.0,0.727,14.0,166.0,3074.12,3,3.3,1.0,"It works, but nothing amazing.",0.0,166.0,14.0,3074.12,1,3,3,7,0.3678,0.273,219.58,0.0667,3,0.6,0.9,Positive,0.8,1,Churned 🔴,-0.7008357441389231,-0.49301130819708305
CUST01028,39.0,1,2,171.0,17.07,60.0,41.0,0.9,19.0,336.0,13575.28,2,4.8,5.0,Amazing value for money!,0.0,336.0,19.0,13575.28,2,4,5,11,0.5641,0.1,714.49,0.25,2,0.75,0.9,Positive,0.875,0,At-Risk 🟡,1.6741704139870885,0.8426504545369768
CUST01029,51.0,0,5,71.0,11.18,70.0,4.0,0.77,14.0,237.0,3272.0,3,2.6,7.0,Average quality for the price.,1.0,237.0,14.0,3272.0,2,3,3,8,0.2783,0.23,233.71,0.4667,3,-0.15,0.4,Negative,0.425,1,Churned 🔴,-0.4545978342939961,-0.4093060295514877
CUST01030,64.0,1,1,17.0,74.33,99.0,43.0,0.528,18.0,779.0,1452.16,5,3.2,9.0,"It works, but nothing amazing.",1.0,779.0,18.0,1452.16,4,4,2,10,0.4895,0.472,80.68,0.4737,3,0.6,0.9,Positive,0.8,0,At-Risk 🟡,0.2990765491589478,-0.8185587391249833
CUST01031,25.0,0,8,187.0,15.67,17.0,34.0,0.601,29.0,246.0,4495.14,5,2.5,8.0,Product broke after one day.,0.0,246.0,29.0,4495.14,2,5,4,11,0.4716,0.399,155.0,0.2667,0,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,1.538797614490152,-0.8640035474309351
CUST01032,57.0,0,6,3.0,9.43,45.0,43.0,0.628,5.0,893.0,5364.8,2,3.2,0.0,"Product is okay, nothing special.",1.0,893.0,5.0,5364.8,5,1,4,10,0.2791,0.372,1072.96,0.0,3,0.4286,0.5357,Positive,0.7143,1,Churned 🔴,-0.31991134219305684,0.6721889637007162
CUST01033,66.0,0,0,29.0,3.08,38.0,26.0,0.127,18.0,93.0,3411.105,4,1.3,8.0,"Very disappointed, poor quality.",0.0,93.0,18.0,3411.105,1,4,3,8,0.2283,0.873,189.51,0.4211,3,-0.6875,0.7875,Negative,0.1562,1,Churned 🔴,-0.2794451125739096,-0.5104546225929782
CUST01034,61.0,0,6,22.0,47.3,64.0,0.0,0.193,14.0,260.0,6605.94,1,4.1,7.0,Amazing value for money!,0.0,260.0,14.0,6605.94,2,3,4,9,0.2209,0.0,471.85,0.4667,3,0.75,0.9,Positive,0.875,0,At-Risk 🟡,0.07655064404097073,0.13162765725878378
CUST01035,36.0,0,1,166.0,52.3,6.0,33.0,0.523,24.0,523.0,2729.51,4,4.9,5.0,"Loved it, will buy again.",0.0,523.0,24.0,2729.51,3,4,3,10,0.459,0.477,113.73,0.2,2,0.7,0.8,Positive,0.85,0,At-Risk 🟡,0.8600546114206148,-0.9641598764852579
CUST01036,59.0,0,8,54.0,1.02,60.0,42.0,0.115,19.0,1028.0,21.73,3,1.3,4.0,"Terrible experience, won't return.",1.0,1028.0,19.0,21.73,5,4,1,10,0.3719,0.885,1.14,0.2,3,-1.0,1.0,Negative,0.0,0,At-Risk 🟡,0.15937176746815343,-0.9913372484295697
CUST01037,58.0,0,4,107.0,13.33,49.0,31.0,0.965,19.0,337.0,1536.29,2,4.2,5.0,Best purchase this year!,0.0,337.0,19.0,1536.29,2,4,2,8,0.4008,0.035,80.86,0.25,3,1.0,0.3,Positive,1.0,0,At-Risk 🟡,-0.14824522416701122,-0.971761171405052
CUST01038,54.0,1,9,178.0,20.73,21.0,43.0,0.507,17.0,651.0,14585.1,3,2.0,1.0,Never buying from here again.,0.0,651.0,17.0,14585.1,4,3,5,12,0.5084,0.493,857.95,0.0556,3,0.0,0.0,Neutral,0.5,2,Loyal 🟢,1.7842981344198003,1.250994042974604
CUST01039,23.0,1,2,69.0,87.78,99.0,38.0,0.38,1.0,187.0,7203.19,5,1.8,2.0,Complete waste of money.,0.0,187.0,1.0,7203.19,1,1,4,6,0.5645,0.62,7203.19,1.0,0,-0.05,0.2,Neutral,0.475,2,Loyal 🟢,-1.9384045544042336,3.7198293540503116
CUST01040,69.0,1,7,158.0,14.24,23.0,32.0,0.158,6.0,185.0,1050.73,1,3.8,8.0,Average quality for the price.,0.0,185.0,6.0,1050.73,1,2,1,4,0.4302,0.842,175.12,1.1429,3,-0.15,0.4,Negative,0.425,1,Churned 🔴,-2.3012718981009868,-0.4677567471140007
CUST01041,43.0,1,6,151.0,61.68,76.0,30.0,0.417,4.0,612.0,3411.105,0,1.2,2.0,Customer support was useless.,1.0,612.0,4.0,3411.105,3,1,3,7,0.5774,0.583,852.78,0.4,2,-0.5,0.2,Negative,0.25,1,Churned 🔴,-1.427253574817449,0.34750717379361606
CUST01042,51.0,0,0,120.0,15.01,57.0,12.0,0.302,2.0,353.0,2160.05,0,2.9,9.0,Average quality for the price.,1.0,353.0,2.0,2160.05,2,1,2,5,0.3626,0.698,1080.03,3.0,3,-0.15,0.4,Negative,0.425,1,Churned 🔴,-2.2738857908505783,0.29637367469814657
CUST01043,62.0,0,3,47.0,20.73,64.0,44.0,0.088,5.0,892.0,9048.66,0,1.0,6.0,Worst purchase ever made.,1.0,892.0,5.0,9048.66,5,1,5,11,0.4018,0.912,1809.73,1.0,3,-1.0,1.0,Negative,0.0,2,Loyal 🟢,0.10992073601108457,1.571415890426681
CUST01044,23.0,0,6,149.0,1.0,29.0,1.0,0.967,5.0,343.0,560.13,3,3.2,3.0,Okay experience overall.,1.0,343.0,5.0,560.13,2,1,1,4,0.2884,0.033,112.03,0.5,0,0.25,0.25,Positive,0.625,1,Churned 🔴,-2.372800816920695,-0.5469418201629054
CUST01045,54.0,1,8,20.0,12.02,27.0,29.0,0.265,0.0,361.0,3919.23,0,2.8,8.0,Average quality for the price.,1.0,361.0,0.0,3919.23,2,1,3,6,0.2155,0.735,0.0,8.0,3,-0.15,0.4,Negative,0.425,1,Churned 🔴,-1.9567734372077132,0.15897796414684254
CUST01046,50.0,0,4,151.0,20.73,6.0,9.0,0.69,18.0,971.0,1607.92,2,4.7,3.0,"Loved it, will buy again.",1.0,971.0,18.0,1607.92,5,4,2,11,0.3014,0.31,89.33,0.1579,2,0.7,0.8,Positive,0.85,0,At-Risk 🟡,0.6458558661057204,-0.8125941865154082
CUST01047,39.0,1,2,196.0,87.08,21.0,22.0,0.091,11.0,280.0,6477.79,1,3.9,9.0,Okay experience overall.,0.0,280.0,11.0,6477.79,2,2,4,8,0.5335,0.909,588.89,0.75,2,0.25,0.25,Positive,0.625,1,Churned 🔴,-0.38781618726892614,0.2739097166589051
CUST01048,38.0,0,3,149.0,6.92,71.0,32.0,0.913,4.0,530.0,2.05,5,1.5,9.0,"Not as described, very unhappy.",1.0,530.0,4.0,2.05,3,1,1,5,0.5046,0.087,0.51,1.8,2,-0.78,1.0,Negative,0.11,1,Churned 🔴,-2.22257625475106,-0.5422710412155345
CUST01049,23.0,0,9,21.0,14.45,41.0,38.0,0.591,26.0,707.0,1622.93,4,2.4,5.0,"Terrible experience, won't return.",1.0,707.0,26.0,1622.93,4,5,2,11,0.2843,0.409,62.42,0.1852,0,-1.0,1.0,Negative,0.0,0,At-Risk 🟡,1.0888529300273713,-1.1102941006742402
CUST01050,23.0,1,8,1.0,1.0,80.0,44.0,0.657,28.0,845.0,5685.47,5,4.7,1.0,Super satisfied with purchase.,0.0,845.0,28.0,5685.47,4,5,4,13,0.3404,0.343,203.05,0.0345,0,0.4167,0.8333,Positive,0.7083,0,At-Risk 🟡,2.218350162238953,-0.6532290470249938
CUST01051,65.0,1,4,143.0,20.73,5.0,28.0,0.782,26.0,164.0,3956.56,2,3.9,6.0,Okay experience overall.,0.0,164.0,26.0,3956.56,1,5,3,9,0.3633,0.218,152.18,0.2222,3,0.25,0.25,Positive,0.625,0,At-Risk 🟡,0.7590705382964493,-0.9067505811561978
CUST01052,21.0,1,3,17.0,74.0,15.0,29.0,0.606,6.0,908.0,7544.92,1,3.4,2.0,"Decent product, met basic needs.",1.0,908.0,6.0,7544.92,5,2,4,11,0.2633,0.394,1257.49,0.2857,0,0.0833,0.3958,Neutral,0.5417,0,At-Risk 🟡,0.19194507061948307,1.0022652553889548
CUST01053,47.0,0,9,51.0,8.15,21.0,33.0,0.071,19.0,661.0,857.95,4,3.2,0.0,Average quality for the price.,0.0,661.0,19.0,857.95,4,4,1,9,0.2614,0.929,45.16,0.0,2,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,-0.018764140955188732,-0.9488562240773797
CUST01054,28.0,0,6,191.0,16.81,58.0,38.0,0.43,27.0,1052.0,3785.5,0,2.6,6.0,Okay experience overall.,1.0,1052.0,27.0,3785.5,5,5,3,13,0.5779,0.57,140.2,0.2143,1,0.25,0.25,Positive,0.625,0,At-Risk 🟡,1.9527214486336908,-0.7994197663408563
CUST01055,47.0,0,8,14.0,3.91,4.0,16.0,0.262,7.0,992.0,1089.35,4,3.3,4.0,"Decent product, met basic needs.",1.0,992.0,7.0,1089.35,5,2,1,8,0.098,0.738,155.62,0.5,2,0.0833,0.3958,Neutral,0.5417,1,Churned 🔴,-1.1286291610049939,-0.37508087672886653
CUST01056,48.0,1,5,59.0,18.31,69.0,21.0,0.487,18.0,412.0,5097.44,3,4.1,6.0,Best purchase this year!,0.0,412.0,18.0,5097.44,2,4,4,10,0.335,0.513,283.19,0.3158,2,1.0,0.3,Positive,1.0,0,At-Risk 🟡,0.5765552351480229,-0.30592216423460034
CUST01057,41.0,1,9,83.0,4.29,7.0,4.0,0.404,5.0,597.0,3411.105,3,1.5,0.0,Worst purchase ever made.,0.0,597.0,5.0,3411.105,3,1,3,7,0.1606,0.596,682.22,0.0,2,-1.0,1.0,Negative,0.0,1,Churned 🔴,-1.421459492579985,0.23223356292259817
CUST01058,26.0,0,4,50.0,22.23,35.0,10.0,0.827,14.0,838.0,804.92,0,4.9,4.0,"Great product, very happy!",1.0,838.0,14.0,804.92,4,3,1,8,0.2135,0.173,57.49,0.2667,1,0.9,0.875,Positive,0.95,1,Churned 🔴,-0.5598286484530358,-0.850949570990498
CUST01059,20.0,0,5,124.0,39.8,36.0,21.0,0.247,5.0,675.0,1989.01,0,2.0,1.0,Complete waste of money.,0.0,675.0,5.0,1989.01,4,1,2,7,0.3928,0.753,397.8,0.1667,0,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-1.4683021670412109,-0.07597766167095552
CUST01060,68.0,1,5,34.0,24.18,15.0,31.0,0.201,8.0,955.0,3411.105,2,2.8,0.0,Average quality for the price.,1.0,955.0,8.0,3411.105,5,2,3,10,0.2354,0.799,426.39,0.0,3,-0.15,0.4,Negative,0.425,1,Churned 🔴,-0.2920450920348013,0.0553911914900766
CUST01061,48.0,1,7,6.0,8.44,92.0,23.0,0.958,3.0,671.0,3451.35,2,1.1,5.0,"Not as described, very unhappy.",1.0,671.0,3.0,3451.35,4,1,3,8,0.2973,0.042,1150.45,1.25,2,-0.78,1.0,Negative,0.11,1,Churned 🔴,-1.2459600017729264,0.5378399670080733
CUST01062,57.0,0,4,109.0,13.1,2.0,10.0,0.95,15.0,653.0,3411.105,5,3.2,4.0,"It works, but nothing amazing.",1.0,653.0,15.0,3411.105,4,3,3,10,0.2245,0.05,227.41,0.25,3,0.6,0.9,Positive,0.8,0,At-Risk 🟡,0.23832660792956895,-0.4049628283618034
CUST01063,54.0,1,5,49.0,30.53,57.0,10.0,0.993,22.0,618.0,3163.21,3,2.5,3.0,Complete waste of money.,1.0,618.0,22.0,3163.21,3,4,3,10,0.2667,0.007,143.78,0.1304,3,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,0.6831084021761384,-0.771036043314742
CUST01064,53.0,1,6,6.0,26.73,5.0,16.0,0.568,9.0,423.0,233.56,1,2.0,0.0,"Not as described, very unhappy.",0.0,423.0,9.0,233.56,2,2,1,5,0.1162,0.432,25.95,0.0,3,-0.78,1.0,Negative,0.11,1,Churned 🔴,-1.929672366006297,-0.7087158041454632
