customer_id,age,gender,location,pages_viewed,time_spent_mins,product_views,cart_additions,cart_abandonment_rate,purchase_frequency,days_since_last_purchase,total_spending,payment_method,avg_review_rating,support_interactions,review_text,churn
CUST01135,61.0,Female,Chennai,180,45.79,11,33,0.806,0,221,3659.84,Credit Card,3.3,3,Average quality for the price.,0
CUST01136,67.0,Male,Ahmedabad,67,26.61,35,40,0.06,12,455,13512.04,Wallet,3.7,3,Okay experience overall.,0
CUST01137,31.0,Female,Pune,156,14.38,29,25,0.197,5,573,3838.06,Net Banking,3.1,9,"Product is okay, nothing special.",1
CUST01138,28.0,Male,Kolkata,67,12.14,8,17,0.668,9,329,655.9,Debit Card,1.6,2,Never buying from here again.,0
CUST01139,26.0,Male,Kolkata,18,58.09,17,15,0.86,0,783,8690.99,Wallet,3.8,9,Okay experience overall.,1
CUST01140,51.0,Female,Delhi,155,,71,22,0.521,25,124,1253.5,Credit Card,3.0,5,Average quality for the price.,0
CUST01141,29.0,Female,Chennai,179,26.12,12,45,0.708,11,958,2311.9,UPI,3.5,1,Average quality for the price.,1
CUST01142,52.0,Male,Surat,60,22.3,79,35,0.021,18,909,2799.7,Debit Card,1.2,3,Customer support was useless.,0
CUST01143,52.0,Female,Surat,74,50.86,93,25,0.608,14,921,2075.3,Credit Card,1.6,7,Customer support was useless.,1
CUST01144,18.0,Male,Pune,49,41.51,50,1,0.962,20,905,2591.36,Debit Card,3.4,2,"It works, but nothing amazing.",1
CUST01145,57.0,Male,Bangalore,15,15.34,24,43,0.661,4,211,7935.46,UPI,,7,Okay experience overall.,1
CUST01146,39.0,Male,Jaipur,73,2.59,37,4,0.922,1,898,1263.89,COD,1.9,6,Complete waste of money.,1
CUST01147,46.0,Female,Chennai,196,43.9,78,28,0.566,18,332,3178.34,COD,2.0,6,Worst purchase ever made.,0
CUST01148,25.0,Female,Surat,143,5.54,11,3,0.843,13,829,101.06,UPI,3.5,8,"Product is okay, nothing special.",1
CUST01149,28.0,Male,Delhi,179,1.0,99,46,0.124,28,973,,UPI,1.2,3,"Terrible experience, won't return.",0
CUST01150,58.0,Female,Pune,48,55.6,81,34,0.124,8,420,592.16,COD,2.7,7,"It works, but nothing amazing.",0
CUST01151,54.0,Male,Mumbai,72,25.9,59,21,0.12,28,845,1658.07,UPI,3.1,1,"It works, but nothing amazing.",0
CUST01152,31.0,Female,Pune,113,66.68,55,48,0.489,0,254,1964.28,UPI,2.2,2,Never buying from here again.,0
CUST01153,47.0,Male,Surat,129,19.88,27,7,0.33,12,371,429.71,UPI,4.3,3,Best purchase this year!,0
CUST01154,52.0,Male,Mumbai,135,78.31,67,43,0.719,16,229,2235.86,COD,1.2,8,"Terrible experience, won't return.",1
CUST01155,38.0,Female,Ahmedabad,53,13.11,60,20,0.903,27,990,3446.35,COD,4.5,0,Best purchase this year!,1
CUST01156,54.0,Male,Hyderabad,159,38.68,2,7,0.619,1,506,2820.21,Wallet,3.9,6,Okay experience overall.,1
CUST01157,22.0,Male,Pune,18,10.74,68,4,0.213,23,456,1645.47,Debit Card,2.8,1,Okay experience overall.,0
CUST01158,36.0,Female,Delhi,12,1.0,18,20,0.931,21,375,1746.76,COD,4.7,4,Amazing value for money!,0
CUST01159,31.0,Other,Delhi,48,14.33,20,26,0.528,13,883,5019.92,Debit Card,,0,"Decent product, met basic needs.",0
CUST01160,43.0,Male,Jaipur,30,40.16,85,37,0.72,19,56,6336.27,COD,4.7,5,Highly recommend this product.,0
CUST01161,21.0,Male,Bangalore,97,4.88,63,4,0.891,22,660,4296.37,Net Banking,2.9,2,"Product is okay, nothing special.",1
CUST01162,42.0,Male,Pune,7,21.08,78,20,0.99,5,779,18687.84,Debit Card,2.8,5,Average quality for the price.,1
CUST01163,62.0,Female,Surat,92,7.16,72,7,0.506,24,108,14490.67,UPI,3.1,7,"Decent product, met basic needs.",0
CUST01164,59.0,Male,Hyderabad,113,,2,21,0.808,5,636,518.3,Net Banking,1.3,7,"Terrible experience, won't return.",1
CUST01165,42.0,Female,Chennai,3,28.83,90,17,0.567,17,874,1514.82,Wallet,4.6,3,Excellent quality and fast delivery.,1
CUST01166,35.0,Other,Surat,107,91.08,83,3,0.486,18,378,10139.72,COD,3.7,6,"Decent product, met basic needs.",0
CUST01167,57.0,Male,Delhi,63,11.16,42,3,0.538,8,343,150.56,COD,3.5,5,Average quality for the price.,0
CUST01168,25.0,Male,Ahmedabad,134,26.07,28,36,0.484,14,860,4484.86,Wallet,4.7,1,Amazing value for money!,1
CUST01169,56.0,Male,Surat,102,92.12,29,14,0.421,6,525,15450.16,Net Banking,5.0,5,Excellent quality and fast delivery.,0
CUST01170,57.0,Male,Kolkata,15,31.54,69,37,0.724,5,632,5677.18,Credit Card,1.7,1,"Terrible experience, won't return.",1
CUST01171,31.0,Female,Delhi,199,33.54,28,26,0.25,28,217,482.19,UPI,,3,"Loved it, will buy again.",0
CUST01172,49.0,Male,Pune,171,5.91,60,20,0.616,4,1042,6888.02,Debit Card,,4,"It works, but nothing amazing.",1
CUST01173,68.0,Male,Ahmedabad,91,20.35,90,47,0.713,18,548,2361.91,Net Banking,2.8,8,"Product is okay, nothing special.",1
CUST01174,55.0,Female,Kolkata,81,13.72,5,45,0.892,19,1036,12725.42,Debit Card,4.9,2,"Loved it, will buy again.",1
CUST01175,50.0,Male,Mumbai,146,19.1,15,45,0.332,0,726,1686.58,COD,4.4,4,Best purchase this year!,1
CUST01176,40.0,Female,Hyderabad,150,48.41,73,47,0.861,20,536,,Credit Card,3.8,1,Average quality for the price.,0
CUST01177,32.0,Male,Delhi,61,18.52,32,3,0.945,6,463,6864.07,Wallet,2.5,2,"Not as described, very unhappy.",1
CUST01178,50.0,Female,Pune,120,1.95,52,10,0.649,17,400,1488.93,Credit Card,3.7,4,Okay experience overall.,0
CUST01179,42.0,Female,Kolkata,61,70.79,90,18,0.771,26,377,1003.13,Debit Card,3.1,6,"Product is okay, nothing special.",0
CUST01180,34.0,Female,Kolkata,53,23.61,37,18,0.406,27,1083,13.56,Wallet,2.0,5,Worst purchase ever made.,1
CUST01181,50.0,Female,Bangalore,26,77.51,15,26,0.952,7,724,3346.78,COD,2.8,1,"Decent product, met basic needs.",1
CUST01182,64.0,Male,Kolkata,115,25.48,41,39,0.671,11,802,13198.51,Wallet,1.8,8,Product broke after one day.,1
CUST01183,19.0,Male,Hyderabad,40,2.17,4,41,0.31,9,275,1652.86,Wallet,3.0,7,"Decent product, met basic needs.",0
CUST01184,31.0,Female,Ahmedabad,88,24.15,53,27,0.404,5,953,221.74,Credit Card,3.9,8,"It works, but nothing amazing.",1
CUST01185,57.0,Female,Ahmedabad,116,25.72,84,4,0.618,25,805,4843.6,UPI,1.1,8,Complete waste of money.,1
CUST01186,57.0,Male,Kolkata,136,7.24,27,47,0.234,15,1033,289.05,COD,4.1,4,Best purchase this year!,1
CUST01187,68.0,Male,Pune,21,19.1,21,24,0.754,29,908,3535.34,Net Banking,1.1,6,"Very disappointed, poor quality.",1
CUST01188,56.0,Male,Delhi,43,18.45,60,2,0.225,18,9,2402.53,Net Banking,3.1,6,"It works, but nothing amazing.",0
CUST01189,68.0,Male,Pune,21,29.26,86,25,0.592,17,655,3225.82,Net Banking,3.3,9,Average quality for the price.,1
CUST01190,23.0,Male,Jaipur,131,9.02,64,9,0.697,23,325,887.51,UPI,4.0,8,Excellent quality and fast delivery.,0
CUST01191,23.0,Female,Delhi,31,26.15,71,23,0.86,12,236,472.66,COD,4.0,8,"Great product, very happy!",1
CUST01192,20.0,Male,Mumbai,155,,47,28,0.734,19,166,6911.33,Wallet,2.7,5,Average quality for the price.,0
CUST01193,24.0,Male,Hyderabad,27,17.74,54,44,0.799,6,397,1409.61,Debit Card,1.3,2,Customer support was useless.,1
CUST01194,68.0,Female,Pune,73,3.93,31,6,0.913,6,773,8057.8,Debit Card,3.8,7,"Decent product, met basic needs.",1
CUST01195,25.0,Female,Bangalore,185,1.14,17,43,0.598,15,338,7103.34,COD,3.0,0,Okay experience overall.,0
CUST01196,59.0,Female,Ahmedabad,97,11.6,50,22,0.846,29,457,1105.6,UPI,2.3,9,Customer support was useless.,0
CUST01197,69.0,Female,Kolkata,161,9.63,7,45,0.232,25,431,,COD,1.9,3,Customer support was useless.,0
CUST01198,32.0,Male,Delhi,90,15.67,83,26,0.815,24,922,879.39,Debit Card,,9,Never buying from here again.,1
CUST01199,64.0,Female,Kolkata,44,98.09,28,41,0.222,9,988,7976.34,COD,2.2,1,Never buying from here again.,1
CUST01200,46.0,Female,Mumbai,43,22.16,10,8,0.935,14,777,2728.24,Net Banking,2.8,4,"Decent product, met basic needs.",1
CUST01201,50.0,Male,Jaipur,31,24.17,27,43,0.33,13,773,1010.68,Wallet,2.9,6,"It works, but nothing amazing.",1
CUST01202,69.0,Female,Kolkata,117,85.21,13,2,0.172,23,994,13912.09,COD,3.3,0,Okay experience overall.,0
CUST01203,47.0,Female,Pune,193,76.21,66,12,0.148,11,928,16519.1,Wallet,2.4,3,Product broke after one day.,0
CUST01204,56.0,Male,Delhi,76,64.65,86,5,0.187,28,538,3580.78,Credit Card,4.7,2,Amazing value for money!,0
CUST01205,44.0,Male,Bangalore,145,3.09,84,37,0.448,14,188,3166.61,COD,3.0,3,Average quality for the price.,0
CUST01206,53.0,Male,Mumbai,143,30.18,60,20,0.522,7,227,11555.19,Debit Card,2.7,5,"It works, but nothing amazing.",0
CUST01207,46.0,Male,Surat,34,49.52,43,18,0.914,6,101,4533.39,Debit Card,1.2,9,"Not as described, very unhappy.",1
CUST01208,55.0,Male,Hyderabad,80,,69,24,0.381,25,190,1546.49,Wallet,3.4,5,"Decent product, met basic needs.",0
CUST01209,50.0,Female,Jaipur,4,25.88,63,38,0.217,20,247,2768.64,Debit Card,3.4,0,"It works, but nothing amazing.",0
CUST01210,54.0,Male,Pune,72,,70,3,0.744,8,536,9039.11,Net Banking,3.3,2,"It works, but nothing amazing.",1
CUST01211,44.0,Female,Hyderabad,98,109.16,99,21,0.135,13,654,9814.99,Debit Card,4.6,0,"Great product, very happy!",0
CUST01212,50.0,Female,Bangalore,110,19.17,65,4,0.892,27,46,14005.17,Credit Card,4.1,0,"Loved it, will buy again.",0
CUST01213,21.0,Female,Hyderabad,28,,99,0,0.409,26,862,1700.22,COD,4.5,0,Highly recommend this product.,0
CUST01214,39.0,Female,Ahmedabad,130,15.07,67,49,0.614,6,389,5696.43,UPI,1.2,2,Worst purchase ever made.,0
CUST01215,19.0,Male,Delhi,17,16.56,54,16,0.186,11,215,,Debit Card,2.3,1,Never buying from here again.,0
CUST01216,27.0,Male,Hyderabad,58,8.32,36,8,0.146,13,868,6471.36,COD,2.3,3,Product broke after one day.,1
CUST01217,22.0,Female,Pune,127,11.9,71,8,0.799,10,515,4141.4,Net Banking,3.6,6,Okay experience overall.,1
CUST01218,27.0,Female,Surat,9,126.72,93,23,0.43,18,99,1436.85,COD,2.8,1,Average quality for the price.,0
CUST01219,50.0,Female,Ahmedabad,31,13.77,15,9,0.987,27,16,,Debit Card,4.1,1,Amazing value for money!,0
CUST01220,55.0,Male,Ahmedabad,194,22.44,75,19,0.524,5,464,726.18,Debit Card,2.5,6,Product broke after one day.,1
CUST01221,30.0,Female,Hyderabad,88,56.57,18,16,0.846,2,1002,2030.87,Wallet,1.9,8,Product broke after one day.,1
CUST01222,48.0,Male,Jaipur,62,22.49,4,12,0.98,5,644,2561.75,Debit Card,2.2,2,Product broke after one day.,1
CUST01223,64.0,Female,Chennai,19,11.77,88,28,0.281,28,286,7505.99,Credit Card,1.7,9,Product broke after one day.,0
CUST01224,53.0,Other,Jaipur,81,22.25,11,35,0.801,23,983,1846.52,COD,1.8,7,"Not as described, very unhappy.",1
CUST01225,62.0,Male,Kolkata,107,,6,22,0.022,8,1080,251.39,Wallet,,5,"Terrible experience, won't return.",1
CUST01226,41.0,Female,Pune,55,4.18,51,26,0.68,1,677,996.77,UPI,1.1,5,"Very disappointed, poor quality.",1
CUST01227,69.0,Male,Chennai,156,,58,17,0.745,5,478,4683.66,Credit Card,3.9,2,"It works, but nothing amazing.",0
CUST01228,32.0,Male,Delhi,112,74.83,60,17,0.477,13,663,76.84,UPI,2.6,9,Okay experience overall.,1
CUST01229,46.0,Female,Ahmedabad,123,38.8,18,8,0.162,18,814,7856.67,Debit Card,1.1,8,Product broke after one day.,1
CUST01230,25.0,Female,Pune,178,2.33,79,2,0.617,29,572,11569.25,UPI,2.5,8,Never buying from here again.,0
CUST01231,22.0,Female,Bangalore,65,15.47,67,6,0.898,29,503,3419.92,UPI,4.6,3,Amazing value for money!,0
CUST01232,46.0,Female,Kolkata,124,1.0,17,14,0.931,22,424,6148.68,Credit Card,3.0,9,"It works, but nothing amazing.",1
CUST01233,64.0,Female,Surat,3,21.47,97,29,0.746,26,850,3105.78,Credit Card,4.9,5,"Loved it, will buy again.",1
CUST01234,21.0,Female,Kolkata,180,6.44,34,8,0.264,3,1080,1846.36,COD,3.2,4,Average quality for the price.,1
CUST01235,29.0,Female,Pune,138,60.78,30,40,0.87,13,77,900.82,UPI,4.9,3,"Great product, very happy!",0
CUST01236,62.0,Male,Delhi,21,3.31,19,26,0.889,20,214,3650.74,Credit Card,1.8,1,Customer support was useless.,0
CUST01237,19.0,Other,Ahmedabad,37,1.0,9,35,0.367,9,736,13288.42,COD,2.2,3,Customer support was useless.,0
CUST01238,44.0,Male,Mumbai,15,18.0,40,17,0.183,5,831,11035.11,UPI,3.8,6,Average quality for the price.,1
CUST01239,48.0,Female,Mumbai,87,5.07,44,30,0.875,10,317,12605.31,UPI,4.9,2,Highly recommend this product.,0
CUST01240,68.0,Male,Pune,120,40.18,95,16,0.885,12,5,16968.09,Wallet,4.3,2,Best purchase this year!,0
CUST01241,68.0,Male,Hyderabad,137,75.75,59,5,0.101,23,624,,Debit Card,3.2,2,Okay experience overall.,0
CUST01242,53.0,Male,Jaipur,44,1.29,91,38,0.967,17,71,792.2,Credit Card,1.3,8,Product broke after one day.,0
CUST01243,53.0,Female,Kolkata,39,15.1,25,24,0.533,19,370,,Net Banking,2.5,0,Worst purchase ever made.,0
CUST01244,43.0,Male,Delhi,133,172.48,71,41,0.994,13,948,5844.82,Wallet,1.3,4,"Terrible experience, won't return.",1
CUST01245,60.0,Male,Kolkata,25,39.58,53,41,0.445,26,282,2896.36,Credit Card,2.2,8,"Very disappointed, poor quality.",0
CUST01246,44.0,Female,Bangalore,56,91.85,48,37,0.533,19,1009,11144.55,Wallet,2.0,6,Complete waste of money.,1
CUST01247,22.0,Female,Mumbai,121,5.38,71,37,0.266,21,202,6318.55,Debit Card,2.6,0,"Decent product, met basic needs.",0
CUST01248,,Male,Ahmedabad,90,7.51,84,30,0.899,19,1057,5025.21,Wallet,4.3,3,"Loved it, will buy again.",1
CUST01249,28.0,Male,Bangalore,64,5.05,53,28,0.444,10,154,368.44,Wallet,1.6,5,Never buying from here again.,0
CUST01250,27.0,Male,Ahmedabad,180,10.8,49,39,0.815,20,936,963.89,COD,2.2,4,Customer support was useless.,1
CUST01251,57.0,Male,Kolkata,89,38.66,43,8,0.08,4,454,2794.43,Credit Card,2.0,1,Product broke after one day.,0
CUST01252,55.0,Female,Delhi,112,5.41,19,0,0.788,7,216,18727.2,UPI,2.2,0,"Very disappointed, poor quality.",0
CUST01253,23.0,Female,Mumbai,76,22.28,66,15,0.49,3,267,2035.4,Net Banking,2.4,3,Customer support was useless.,1
CUST01254,,Female,Kolkata,137,9.41,34,37,0.005,11,240,4970.93,COD,2.0,9,Worst purchase ever made.,0
CUST01255,40.0,Male,Mumbai,138,53.02,81,22,0.226,5,503,22506.77,Credit Card,4.8,4,Best purchase this year!,0
CUST01256,64.0,Female,Pune,10,1.0,88,7,0.194,22,860,1532.8,COD,,3,"It works, but nothing amazing.",0
CUST01257,43.0,Female,Surat,62,7.57,73,46,0.752,23,266,,UPI,1.5,2,Product broke after one day.,0
CUST01258,63.0,Female,Surat,90,27.88,54,11,0.477,24,1053,3951.96,Wallet,2.9,9,Okay experience overall.,1
CUST01259,60.0,Female,Ahmedabad,60,3.05,1,9,0.16,25,430,4013.59,Net Banking,1.7,7,Never buying from here again.,0
CUST01260,29.0,Female,Kolkata,147,18.84,92,15,0.257,7,744,12747.97,UPI,1.9,5,Customer support was useless.,1
CUST01261,43.0,Female,Chennai,107,17.19,55,46,0.504,29,153,133.93,Net Banking,2.1,2,"Terrible experience, won't return.",0
CUST01262,30.0,Male,Mumbai,38,57.42,15,42,0.02,3,354,2615.99,COD,1.5,5,Never buying from here again.,0
CUST01263,57.0,Female,Mumbai,134,29.46,85,23,0.424,19,915,1872.36,Wallet,3.9,9,"Product is okay, nothing special.",1
CUST01264,35.0,Female,Chennai,143,30.62,15,38,0.678,9,201,4232.11,Wallet,4.2,7,"Loved it, will buy again.",0
CUST01265,42.0,Female,Hyderabad,47,90.98,23,7,0.518,10,879,46.87,Credit Card,2.6,6,Okay experience overall.,1
CUST01266,50.0,Male,Kolkata,173,121.13,66,10,0.598,14,597,6207.75,Net Banking,3.8,0,"Product is okay, nothing special.",0
CUST01267,64.0,Female,Chennai,133,31.79,46,40,0.327,4,203,3317.84,UPI,2.6,5,"It works, but nothing amazing.",0
CUST01268,57.0,Female,Surat,78,22.14,9,25,0.183,2,275,6031.36,Net Banking,1.7,0,"Very disappointed, poor quality.",0
CUST01269,60.0,Male,Mumbai,53,28.09,66,6,0.81,14,22,2969.28,COD,2.6,3,"Decent product, met basic needs.",0
CUST01270,29.0,Male,Surat,194,14.46,66,14,0.906,1,934,3214.1,Wallet,3.2,9,Okay experience overall.,1
CUST01271,61.0,Female,Kolkata,62,131.36,18,14,0.511,1,285,11295.22,COD,,2,"Not as described, very unhappy.",0
CUST01272,53.0,Female,Delhi,23,36.63,17,47,0.305,24,460,1184.3,COD,3.6,6,"Decent product, met basic needs.",0
CUST01273,65.0,Female,Delhi,44,10.32,72,2,0.511,7,400,1226.23,Credit Card,4.0,1,Highly recommend this product.,0
CUST01274,21.0,Male,Ahmedabad,52,1.79,98,15,0.879,21,642,4098.96,COD,4.4,3,Excellent quality and fast delivery.,1
CUST01275,22.0,Female,Surat,46,1.37,34,14,0.691,13,413,5397.35,Credit Card,1.4,4,Customer support was useless.,0
CUST01276,54.0,Male,Surat,147,6.88,69,24,0.859,29,751,2190.11,Debit Card,1.0,1,"Very disappointed, poor quality.",0
CUST01277,25.0,Male,Surat,84,7.95,64,32,0.328,29,939,3664.76,Net Banking,1.3,8,"Not as described, very unhappy.",1
CUST01278,59.0,Male,Hyderabad,47,16.09,44,13,0.712,8,50,1292.92,Wallet,4.7,1,"Perfect, exactly what I needed.",0
CUST01279,66.0,Male,Surat,91,7.26,29,23,0.653,4,862,730.4,Wallet,4.1,5,Amazing value for money!,1
CUST01280,45.0,Male,Delhi,52,,62,10,0.572,29,9,,UPI,4.3,7,"Perfect, exactly what I needed.",0
CUST01281,48.0,Male,Hyderabad,24,7.12,92,2,0.528,11,51,,Wallet,3.1,6,"Product is okay, nothing special.",0
CUST01282,26.0,Male,Ahmedabad,145,6.24,16,8,0.551,9,698,8092.85,Credit Card,3.1,5,"Product is okay, nothing special.",1
CUST01283,68.0,Male,Pune,89,19.12,78,5,0.85,0,380,755.54,Wallet,2.2,7,Never buying from here again.,1
CUST01284,46.0,Female,Bangalore,174,65.86,52,30,0.916,23,376,238.4,Credit Card,4.4,4,Excellent quality and fast delivery.,0
CUST01285,31.0,Female,Ahmedabad,64,18.95,2,15,0.113,18,793,489.08,Wallet,4.3,9,Super satisfied with purchase.,1
CUST01286,57.0,Male,Jaipur,119,16.03,61,10,0.569,29,612,1736.68,UPI,2.6,8,Average quality for the price.,1
CUST01287,58.0,Female,Hyderabad,156,25.89,4,49,0.918,24,885,8339.55,Net Banking,2.3,1,Never buying from here again.,1
CUST01288,39.0,Male,Delhi,178,8.92,52,16,0.135,10,796,1938.43,COD,4.0,5,Highly recommend this product.,0
CUST01289,28.0,Female,Delhi,64,13.08,41,48,0.413,16,571,1026.86,Net Banking,,9,"Very disappointed, poor quality.",1
CUST01290,40.0,Male,Kolkata,156,7.22,52,2,0.089,2,691,2519.59,Credit Card,4.4,6,Highly recommend this product.,0
CUST01291,,Male,Mumbai,86,25.45,31,18,0.113,0,740,662.25,COD,2.8,8,"Decent product, met basic needs.",1
CUST01292,63.0,Female,Surat,56,35.86,26,23,0.904,16,782,3176.44,Debit Card,2.8,4,Average quality for the price.,1
CUST01293,54.0,Female,Delhi,59,,27,46,0.446,5,941,5628.18,UPI,3.7,5,"Decent product, met basic needs.",1
CUST01294,38.0,Female,Surat,133,8.82,51,41,0.689,12,733,2301.05,Net Banking,3.6,8,"It works, but nothing amazing.",1
CUST01295,43.0,Female,Chennai,182,45.38,98,7,0.139,19,84,953.45,COD,2.1,9,Complete waste of money.,0
CUST01296,63.0,Female,Mumbai,172,8.87,95,48,0.022,25,145,3018.34,UPI,4.8,5,Highly recommend this product.,0
CUST01297,53.0,Male,Chennai,170,4.89,48,35,0.89,3,176,7187.71,Net Banking,4.9,0,"Great product, very happy!",0
CUST01298,40.0,Male,Surat,125,12.91,11,39,0.575,4,434,398.43,Credit Card,3.1,3,"It works, but nothing amazing.",0
CUST01299,18.0,Male,Hyderabad,185,27.32,8,1,0.02,14,448,367.89,Credit Card,3.2,3,"It works, but nothing amazing.",0
CUST01300,68.0,Male,Jaipur,47,4.59,12,22,0.992,13,786,1914.44,Credit Card,3.2,2,"It works, but nothing amazing.",1
CUST01301,57.0,Female,Mumbai,121,31.33,99,39,0.492,18,195,2681.17,Debit Card,2.9,7,"It works, but nothing amazing.",0
CUST01302,32.0,Female,Hyderabad,153,59.65,45,29,0.476,14,956,,Wallet,4.8,5,Best purchase this year!,1
CUST01303,38.0,Male,Delhi,102,10.41,34,24,0.621,11,135,136.4,Credit Card,2.0,6,"Terrible experience, won't return.",0
CUST01304,,Female,Jaipur,44,17.95,77,6,0.008,17,190,1239.48,Credit Card,1.4,8,"Not as described, very unhappy.",0
CUST01305,26.0,Female,Pune,15,7.78,91,27,0.569,13,475,2857.92,Wallet,4.7,7,Best purchase this year!,1
CUST01306,26.0,Male,Delhi,105,13.45,72,40,0.629,9,533,413.8,Credit Card,1.9,2,Complete waste of money.,1
CUST01307,27.0,Male,Bangalore,51,1.0,47,49,0.297,7,980,6292.0,COD,4.0,3,Best purchase this year!,1
CUST01308,69.0,Male,Ahmedabad,53,92.22,21,16,0.727,26,375,,UPI,1.8,0,Worst purchase ever made.,0
CUST01309,43.0,Male,Mumbai,34,16.13,41,31,0.377,22,56,2849.7,Debit Card,4.8,3,"Loved it, will buy again.",0
CUST01310,58.0,Male,Bangalore,124,46.66,75,0,0.718,25,944,3656.45,Net Banking,4.2,8,Super satisfied with purchase.,1
CUST01311,52.0,Female,Surat,77,4.62,22,26,0.144,28,460,,Wallet,4.7,4,Super satisfied with purchase.,0
CUST01312,69.0,Male,Mumbai,136,50.2,21,43,0.914,3,150,26294.05,Wallet,4.8,2,"Loved it, will buy again.",0
CUST01313,42.0,Male,Ahmedabad,123,59.01,28,35,0.879,17,170,7460.94,Wallet,1.3,1,"Terrible experience, won't return.",0
CUST01314,43.0,Other,Mumbai,70,,67,48,0.151,27,1018,3886.59,Debit Card,2.7,5,Average quality for the price.,0
CUST01315,28.0,Female,Hyderabad,21,70.06,71,6,0.938,24,979,7360.0,UPI,3.6,3,Average quality for the price.,1
CUST01316,55.0,Female,Chennai,108,5.49,14,2,0.558,7,340,3223.92,Credit Card,4.2,5,Amazing value for money!,0
CUST01317,19.0,Male,Kolkata,108,19.42,79,29,0.702,3,508,1861.91,Wallet,2.0,2,Never buying from here again.,1
CUST01318,24.0,Male,Hyderabad,135,29.04,73,0,0.84,10,938,1518.79,Credit Card,4.7,2,Highly recommend this product.,1
CUST01319,35.0,Female,Ahmedabad,90,27.2,52,33,0.084,4,911,2549.79,Net Banking,1.9,0,"Terrible experience, won't return.",1
CUST01320,44.0,Male,Mumbai,79,59.21,43,37,0.169,29,57,11.43,Wallet,,8,Super satisfied with purchase.,0
CUST01321,51.0,Male,Hyderabad,184,7.29,71,42,0.29,9,308,973.73,Debit Card,,6,"Product is okay, nothing special.",0
CUST01322,,Female,Chennai,177,5.79,76,35,0.477,5,148,676.43,Debit Card,3.1,8,"Product is okay, nothing special.",0
CUST01323,34.0,Female,Bangalore,42,8.77,19,32,0.346,28,1011,16137.32,Net Banking,2.5,0,Complete waste of money.,0
CUST01324,60.0,Male,Hyderabad,151,66.64,27,42,0.506,3,174,335.23,Debit Card,1.4,7,Worst purchase ever made.,1
CUST01325,61.0,Female,Surat,52,84.92,18,15,0.186,17,710,3475.47,Debit Card,2.4,1,Complete waste of money.,0
CUST01326,68.0,Male,Bangalore,102,,13,37,0.682,20,437,12611.04,Debit Card,2.7,2,Average quality for the price.,0
CUST01327,41.0,Male,Ahmedabad,105,20.88,1,10,0.056,26,121,4676.35,Wallet,2.9,0,Okay experience overall.,0
CUST01328,42.0,Male,Bangalore,79,27.9,85,7,0.361,16,69,3418.65,Net Banking,4.0,6,Best purchase this year!,0
CUST01329,24.0,Male,Mumbai,112,28.74,34,0,0.179,6,787,6793.27,Wallet,2.4,4,Product broke after one day.,1
CUST01330,69.0,Male,Jaipur,181,5.6,13,13,0.73,8,969,2179.95,Net Banking,,2,Average quality for the price.,1
CUST01331,23.0,Female,Jaipur,104,34.79,51,29,0.884,2,173,1076.59,UPI,4.6,3,"Loved it, will buy again.",1
